N,P,K,temperature,humidity,ph,rainfall,label
90.46977331,37.21363087,30.35455654,25.58707809,56.66753586,6.653226435,163.3192091,coffee
90.81602084,40.18089763,29.25710274,22.76295895,53.10706713,5.748576575,169.4076095,coffee
96.46203931,21.12461958,25.38288643,23.67336818,62.41112276,5.819962009,184.1186987,coffee
95.7044676,38.84319614,31.33777728,25.09686623,72.54903765,6.970274793,158.5173695,coffee
92.98894383,27.92714051,33.16003467,26.54925,55.79926551,7.141277331,177.4540656,coffee
109.0557759,38.40303206,29.32319237,25.14626525,64.95628576,6.539945291,150.3052707,coffee
113.27652,29.11900919,25.36038734,27.80488363,67.64541211,7.103248452,195.5607675,coffee
108.6592381,19.52913425,25.72836942,25.77434249,63.03194941,7.490385959,194.5848048,coffee
116.633079,27.28504491,28.83483697,27.55601398,68.43059101,7.056207529,119.7938163,coffee
114.8619964,29.43901951,30.40873144,25.18504992,49.91621637,6.046669644,162.433577,coffee
116.6251619,30.15046792,27.61748001,25.79868487,62.56739759,6.485504649,169.5310673,coffee
113.984554,41.86646514,32.78224482,25.89831197,55.08825129,7.025313646,123.2426789,coffee
98.09609368,37.58794649,35.48848062,28.54220178,69.5428139,6.133111531,191.0912877,coffee
86.45242303,38.2835182,32.3737978,27.01313139,53.07523063,7.802208879,141.6762191,coffee
121.6883842,38.58836596,32.78957974,23.97958349,70.12257872,6.674438753,156.8105025,coffee
105.5465314,17.35475841,33.61712656,23.40088221,67.35345791,6.579177632,166.6319118,coffee
106.2825599,22.53834295,25.12697249,24.99735798,67.86402179,7.315733302,192.1847393,coffee
83.63907595,18.18283212,32.1051775,24.2715109,56.58473599,6.997830496,138.6024109,coffee
100.1805555,30.05065703,25.05123767,26.95455524,71.32851065,7.083028169,154.5163746,coffee
103.8089714,31.9830774,32.73747248,27.98742299,49.08466435,6.940694894,122.4600387,coffee
89.79557193,25.19372632,25.85615055,24.3168372,58.36122746,7.506534788,140.6272325,coffee
100.1280562,34.91071504,27.68708334,28.46513628,50.17994263,6.709839542,139.6075389,coffee
118.8656396,35.87179775,24.11933743,26.48909235,59.32513913,6.241077443,161.4771034,coffee
107.5936214,38.37243017,28.94370679,25.32497005,55.01723792,6.098117501,143.8874357,coffee
103.7490202,34.5246953,32.98327649,27.75370504,60.11396632,7.227613298,137.1265576,coffee
103.1811907,29.68377905,30.65855661,24.05505961,50.76872829,6.928950534,153.3764849,coffee
97.18388769,15.55224512,29.80578343,24.23098851,62.56827937,6.333062685,194.2078269,coffee
103.5847732,41.35212235,29.3737256,26.93935129,55.94955373,6.544724852,147.056902,coffee
120.1051099,29.88658107,33.78419036,26.58498408,63.98097253,5.877389208,177.7987341,coffee
109.1697297,21.86408489,35.44115123,26.86735188,58.22929735,7.456886987,196.8083873,coffee
114.4167364,39.88603403,34.68874039,23.93590895,50.90109471,5.848972483,184.5634553,coffee
96.06867543,36.56808397,25.84205339,24.36283243,51.95754735,6.400014333,174.0763694,coffee
108.7145533,34.15950351,30.63909948,25.9334547,66.0409385,6.529922766,181.76383,coffee
102.4347741,15.58518569,27.21413166,28.71108038,55.30837015,5.827492273,125.291228,coffee
115.6129089,31.65372669,28.71192961,24.39234274,65.40685662,6.285910912,172.0387892,coffee
115.4919669,31.7320257,34.05034776,26.46042338,52.12145697,6.676495776,132.2357302,coffee
104.9066453,18.40608573,31.34968765,24.21067549,60.31997625,6.825001093,135.8674608,coffee
92.05206034,41.34359782,44.28249739,21.69467806,84.22732547,6.296230866,193.1832052,rice
82.8125285,57.63150821,39.07769813,22.20507017,84.21468701,7.274186146,219.7135702,rice
59.00723493,55.64606427,43.55166336,23.12888619,82.94803573,8.181191016,265.4356174,rice
74.25560381,34.71407856,38.84462282,26.20383757,81.99288042,7.293774159,237.4398859,rice
76.94925632,43.40487185,42.47353222,20.91192149,82.42719552,7.910522733,254.024974,rice
68.26811479,37.02800871,40.61686438,22.99057538,84.09563061,7.276396894,238.5675946,rice
70.88026617,52.74455441,37.40883386,22.63683069,85.01835396,5.651725927,279.4420519,rice
91.97799491,53.73541544,41.14690168,19.82442855,80.16719241,5.699868621,232.5935414,rice
90.79705399,54.37557367,36.48132585,23.76305581,80.6213272,6.587550076,221.7697222,rice
69.85761972,56.38978504,37.17776397,24.31833524,85.54816279,6.36714053,211.0295507,rice
91.77915639,51.81605812,41.68628002,25.99708964,82.69038406,5.265536334,276.9716138,rice
94.13938235,47.47629252,43.09384664,23.05314878,85.12074444,7.864270201,245.9343381,rice
80.83826582,59.41004059,43.47228936,25.74074546,78.29766371,5.345445604,278.1201409,rice
90.94005454,55.78500848,36.81243569,24.90020585,79.4970101,6.781682293,193.0809429,rice
98.35304217,51.02482079,36.92588023,25.92662688,80.32939749,7.135839226,211.8537882,rice
59.2167189,48.62453683,39.92268317,24.28169538,80.20155793,6.840512698,236.7758867,rice
85.70575888,39.47987753,42.83932004,21.76210876,79.63120011,6.252779959,274.5019964,rice
89.89293328,34.93337616,39.9527998,23.3319835,80.77636494,7.223506629,202.8266409,rice
75.40777893,38.35247774,36.19505005,20.9909274,78.37957992,5.885900172,228.200478,rice
90.9564668,35.5543661,41.71560147,23.550907,81.35118564,5.647458308,281.913626,rice
89.98029922,46.72056966,36.04699325,21.00635103,83.73783762,6.685316625,183.477829,rice
77.96996165,39.27546831,41.75014337,24.77625312,86.24130336,5.157435106,229.5296867,rice
69.78487789,61.61997745,41.79458647,22.3075714,78.64124571,6.23078469,205.0198284,rice
82.45603473,42.28710269,41.34172837,20.13335501,81.91862365,6.218214294,235.6481788,rice
94.20700239,45.66211712,36.47052111,22.82292148,79.29244102,7.341774001,218.5760379,rice
64.2672514,51.72223712,41.46512984,25.31335185,81.72472342,7.574196753,259.2596514,rice
97.25288108,56.74349694,42.83465225,25.24335734,86.14338185,6.354568002,284.8512325,rice
100.3368006,49.8497219,39.43845976,24.52222399,79.41336437,6.733475423,257.3377249,rice
61.76437888,49.33940413,44.53684441,21.70709953,80.81531175,6.247973438,232.0000316,rice
82.69143852,52.39715446,36.00039699,21.46740826,84.63928937,6.137458456,198.9236673,rice
73.33552213,56.97165866,38.96479171,20.49111783,85.21036112,5.706431105,263.7968208,rice
90.68873184,36.3555919,41.25289158,21.61271863,76.41135389,6.091677159,193.6035025,rice
83.30823882,38.65744655,37.2028605,25.48487953,79.23389485,6.170900393,217.9340339,rice
94.59685419,50.72464417,36.66947951,19.41720381,81.98487905,5.132711271,271.8491993,rice
85.57282299,54.74023013,44.62386793,25.86260384,81.00419287,6.413919632,241.0688436,rice
97.15765887,52.50369995,40.35120094,27.55015267,82.77791293,6.225094054,197.9157839,rice
103.7442945,59.36097711,34.69481269,27.80587011,79.10305823,6.240279352,276.7912904,rice
98.43355502,39.55304905,35.47677806,25.03947956,86.66658412,5.603394049,277.1285719,rice
59.03220286,41.99107912,43.95289627,21.69557863,83.14684309,7.113545138,302.779451,rice
61.87341229,45.73737157,42.77896822,23.57846007,82.42287412,5.481752567,253.9672432,rice
61.99602102,43.86775279,35.41592118,22.83883577,85.63557843,6.698168449,255.8329149,rice
62.8256255,46.7584133,44.36711627,26.35024321,86.38358152,5.416049777,210.4953649,rice
83.22023102,62.51631544,35.62381568,25.63495072,77.768973,6.965255477,203.0028377,rice
81.62666437,41.02949062,40.60499761,24.02719602,86.77721368,6.106333651,297.9098463,rice
82.28246374,52.47045108,45.23211174,27.41498215,79.50223366,7.558545234,277.4032639,rice
94.37193806,34.10419418,38.66373603,25.36220306,77.52510825,6.113169405,182.6408506,rice
79.62397019,50.71637539,41.50728406,25.583415,82.59874452,5.239903673,204.9885265,rice
71.158032,37.15328661,39.80333984,24.21733682,88.70656831,8.161187651,221.8357164,rice
81.79715416,41.666134,39.08955957,21.20354396,84.41644657,6.740742924,215.8795282,rice
87.70773292,52.35129716,43.78833708,24.75972543,81.31094377,7.382473719,256.9316942,rice
60.53795404,35.3832904,41.82272617,24.21706305,83.71510656,5.221169244,229.1105019,rice
76.67064745,62.73230786,40.88088923,19.17982297,82.0933159,6.900686906,209.9912547,rice
96.84126889,56.53892534,43.6496523,24.57958172,81.65116231,7.706674574,190.7273991,rice
67.74459572,59.73566376,44.46848979,22.506228,79.67817125,5.854715527,238.5722433,rice
92.35576627,52.88226268,34.97921719,25.10456294,83.59592091,5.440139011,295.9929118,rice
73.41938882,37.01240591,38.37375813,22.65916808,85.98500452,6.144732784,273.4286673,rice
76.94440823,55.54166259,38.25962866,25.96388655,83.6958467,7.366513136,207.8580215,rice
93.36869984,34.51842188,43.58781436,25.22438865,84.77174533,5.667996924,267.5703812,rice
74.31610317,48.14562746,40.93981111,19.99788066,79.743869,7.300218005,189.7431455,rice
103.8321137,53.45767552,35.56674493,21.06219553,82.36092363,6.601837689,268.5357986,rice
71.71268892,41.8013699,37.24939055,19.79227908,81.58232688,7.307142514,249.6651699,rice
83.10193013,58.2976438,42.8490385,26.46945653,79.4703973,5.83097182,234.9972502,rice
93.00627357,56.86592902,36.86101454,20.16560266,83.05826915,6.644265471,278.9693622,rice
71.4967498,34.2499792,41.35751956,22.79105092,84.33801248,7.266384855,192.70001,rice
76.50759381,47.66210242,42.52087188,20.66015315,82.18104326,5.460937053,265.9866603,rice
98.25591871,40.94360531,36.50520628,25.43801208,81.01714147,6.732912904,188.0109368,rice
96.09878147,51.60165642,37.33382354,20.80305874,79.5795405,5.542513808,204.5507359,rice
87.45840534,58.60586608,35.06170932,27.02700576,81.77653161,7.292305315,234.7006059,rice
69.68672986,46.86574668,41.54732597,23.73473415,81.57471521,4.877450224,265.625002,rice
92.58347495,57.17859833,36.12276988,22.81318673,82.68718125,6.369364003,279.9623441,rice
59.79227359,49.4288175,42.08366674,24.0162564,83.03480166,6.674389456,205.4453339,rice
65.91198649,44.97837714,37.3073657,22.05361043,81.1101738,7.39410175,258.5874043,rice
81.95162168,41.82313923,37.38505798,25.20035586,79.09513484,6.386723831,301.87996,rice
77.98089649,44.3347426,41.98821375,20.41003648,84.99098965,7.312066159,201.8591118,rice
78.0587617,54.42254756,37.4734262,25.00077049,83.70885899,7.220037536,264.5493936,rice
100.1206624,34.47735319,43.21721093,23.01574327,80.30749449,6.682591406,290.2002161,rice
69.65530778,46.50339772,44.06237968,27.01929705,82.6940537,7.911168325,289.4253471,rice
76.22047251,33.29270981,38.85430055,24.27991567,86.06471678,4.895752188,180.4788886,rice
74.26520311,35.97236794,37.45180981,27.05065105,83.10656661,6.356902974,195.277009,rice
78.68799652,39.66967254,38.6963025,22.99811029,86.91607692,7.200451312,204.4624953,rice
70.2354886,56.2946713,44.44503819,25.85023037,80.89069193,5.761987796,191.5914596,rice
68.63337739,46.65824622,34.52981549,26.21189474,79.30428586,5.745766855,199.2212636,rice
59.88152362,52.30800198,41.1513601,25.10618114,84.7360275,6.434702203,219.8003863,rice
66.58130551,42.89601906,40.62007081,25.41031147,87.47348823,5.708482542,194.2951462,rice
65.43094945,60.29840655,40.69646544,25.88690399,77.33022141,5.50930922,214.8857578,rice
66.04283418,61.97809191,39.30182512,21.78602525,81.58955928,6.427394858,235.2257147,rice
82.25920145,42.52937747,39.81748621,23.71928556,85.26936344,5.145466156,246.5829021,rice
84.00275148,51.56181321,45.54090807,26.65791555,85.45072824,6.031916246,177.343325,rice
82.10238897,53.67013621,41.66597963,23.61852813,83.98749975,5.173644309,242.6097136,rice
93.05813646,51.79459801,39.61819624,20.40624412,82.28153336,6.395588275,236.6576406,rice
97.34272671,50.79943722,39.11826331,26.76882569,80.299637,6.83495004,305.1210448,rice
91.23766875,42.60578747,37.06823298,24.78972704,86.08533696,7.394669861,242.2792044,rice
82.91894995,45.90071594,35.72696188,26.74735342,78.80646582,6.14442973,215.2564944,rice
78.79259489,41.25103803,38.13614364,27.03784519,83.06557024,7.193179364,244.7940089,rice
57.9933767,50.11271857,37.24191229,22.75079079,85.95684977,6.262935862,265.4638073,rice
86.20449866,46.05830914,40.97941585,21.78471737,79.79001319,6.682832468,189.3282709,rice
94.18968179,48.81775511,35.83050415,20.56335141,84.82422687,6.397447758,296.3184852,rice
61.99555825,57.45485423,44.59886061,21.17594719,82.99414513,6.093252152,294.7003511,rice
74.99403593,33.61748494,43.00510641,27.17170428,81.66724854,6.984484959,178.2197131,rice
66.97066452,38.22200276,39.1644969,23.88832975,81.33373335,5.272678382,191.1530654,rice
69.60820128,54.79068442,16.1613107,23.24562236,65.11008703,5.914190542,91.60965688,maize
59.60382429,44.20229003,16.30683319,26.12810944,70.43857553,7.072211963,97.69953391,maize
81.16143646,42.15912651,16.67637679,24.04318836,72.02464997,6.928093519,64.32236197,maize
73.61842413,59.16460954,21.6278962,20.28358619,59.4221027,6.858837427,61.25512048,maize
58.94969286,36.98868499,19.22519542,18.13369206,65.53671657,6.150573684,66.19434121,maize
65.23605519,41.47030085,16.2877144,22.30058731,58.54625375,6.166029127,104.553624,maize
92.93968921,41.68922953,17.05425255,26.48351706,63.7834618,6.11272416,101.7534955,maize
87.63727133,57.44217092,18.61393388,25.32980109,67.4559728,6.122802018,75.62727992,maize
78.95429395,41.96737246,16.95714536,20.91381076,61.44550112,5.989853222,62.60797789,maize
64.9223102,57.47499594,23.90317292,24.6240585,66.61872772,5.790718817,109.1787173,maize
70.3587752,42.91014926,18.47920256,24.30304992,73.1783154,5.7480701,94.06353564,maize
94.27507845,50.22289225,21.95767551,25.12526046,67.49276682,6.438990204,70.922682,maize
59.57150382,54.26202109,16.72515478,21.87288918,56.33548515,7.239507847,66.81193288,maize
94.19560155,42.34574049,15.61443153,18.6613199,66.17365916,6.100682994,96.55872026,maize
65.19631543,54.84836564,20.77379778,24.77484828,58.11571388,6.12788913,74.08027169,maize
64.1485374,56.207348,21.39582144,18.95820858,52.64824688,5.94601956,64.54555138,maize
73.03018929,49.08793727,16.66771311,25.61330136,68.00617067,6.461460412,106.2074143,maize
62.07188854,41.04201285,17.4399919,23.9101559,62.61693156,6.295918982,74.93650186,maize
67.74639726,53.1168704,19.51424487,23.22135591,58.56873065,6.183244277,65.11682659,maize
75.07835424,53.24358084,19.572048,17.5789056,61.33458902,6.049744482,86.8773146,maize
79.21539054,56.28739092,22.03412918,24.01107107,77.05082705,6.300894058,82.13459223,maize
99.49974405,48.41459964,15.69832593,18.2688885,71.09175731,5.580669571,85.92302158,maize
74.20068618,58.30975234,21.74715109,18.73873051,69.04275952,7.127715508,82.08760791,maize
83.24363843,46.30442503,21.81951899,18.39840835,57.41224736,5.697072965,80.86345119,maize
104.0328343,47.05629169,15.70793935,24.78932742,64.26927799,5.567605319,72.62952314,maize
75.28722176,50.82737683,15.21673477,24.07157197,70.33905505,6.857250396,94.40788049,maize
94.56207717,39.19843956,18.59355463,23.64437478,55.3697443,5.710795491,98.07324058,maize
77.2032735,47.40849424,14.79834898,20.54147748,74.83548885,5.961682546,98.89072088,maize
77.14818491,47.81068483,21.42574707,24.21632315,61.62391113,5.40002985,69.0783895,maize
87.79777371,55.24674459,20.59154479,26.14407767,65.6904789,6.292281775,108.5471404,maize
87.87706555,34.52907523,25.92066576,21.66049292,60.14267573,6.256372976,63.771864,maize
63.53456043,41.0235248,19.37565203,19.29294489,54.0220211,6.343325371,91.2624349,maize
81.3687513,59.09013206,24.1140025,22.35637114,67.66878884,6.167448151,65.53284834,maize
63.43973812,35.60911145,23.76817814,22.8465742,61.92903089,5.957319516,65.0616236,maize
58.90881227,45.89386531,21.16170051,25.74544608,64.86114461,6.384020229,87.1401688,maize
98.81917163,43.56099208,20.00318334,25.26569231,74.34222319,6.330669556,103.9886771,maize
73.77866782,53.46861442,17.3120197,19.23119921,64.98300936,5.413568744,61.65715644,maize
85.63660466,56.30815634,20.26793339,21.08314487,57.92653575,6.742479442,111.5976336,maize
98.77307049,35.23021299,17.27841223,24.96988964,74.23367919,6.514158504,95.5133717,maize
74.48122433,58.20740481,17.23446165,19.2955911,72.51447521,5.82783103,89.90708752,maize
101.7289052,56.96435321,17.00721213,23.66128713,71.47706344,6.164358246,73.03742189,maize
60.31492603,42.75109931,23.58570913,23.78244686,71.41924447,5.521409039,73.11778003,maize
71.49031825,47.46225185,17.5787815,22.56134603,62.0786148,6.536030048,71.19362626,maize
88.28730654,59.03607817,17.30763194,24.80861542,55.2478625,6.199011838,102.0066532,maize
70.23265679,51.93577616,22.10302149,21.98917567,71.41489726,7.060006484,106.6173307,maize
97.89670056,47.83710634,21.21065939,20.3574028,72.18174198,6.389505907,64.18235739,maize
62.92398628,61.65768066,15.55016824,24.51581449,67.45473749,5.956006383,87.48067633,maize
76.71643581,59.86781124,18.66443836,19.1906562,54.61335455,6.709182269,107.0746513,maize
74.88660712,44.24778415,23.29395436,26.17301332,60.22115309,6.512498123,96.60153382,maize
60.73946121,44.77055163,17.62496819,19.20215211,66.92728958,7.047104861,69.91570034,maize
101.1051163,37.08329571,19.99476066,20.52582885,62.57379614,6.569797375,81.12357049,maize
77.18111706,36.20992345,22.58984603,24.44436059,57.49774746,6.606749731,86.5658043,maize
84.24335052,59.73222576,23.46742847,19.96618944,66.62591889,6.206372652,61.57221718,maize
59.75910967,38.9782002,16.45507965,19.00908718,66.32861313,6.70268443,74.63861582,maize
96.1065975,52.54780519,16.45662012,23.20685042,64.67349094,5.598279072,112.6851087,maize
92.63487831,39.16545658,22.68709836,19.79117069,62.41927252,5.892743764,101.7349835,maize
87.31324013,44.76724689,21.14773855,22.61789465,63.90081385,6.094194006,103.8193264,maize
78.21880129,56.90591433,19.1122574,23.2466889,57.18794183,5.530409659,105.8217677,maize
65.94007764,44.08586587,20.38094396,19.87055281,67.63270977,6.803409939,79.04796258,maize
60.4953099,35.79124342,16.44460134,22.66343586,66.31492092,6.427819991,85.33475805,maize
